text	category
 Dislike adikkunnavar trailer kaanathe dislike adikkan mathram vannavar..	Negative 
 Dislike adikan vendi mathram trailer kanunna kure vanangalu	Negative 
 Kidu item ikka ith trendigil vannirikum	Positive 
 See mamangam narrating by mammookka its fabulous this i just feel like   Olu abdunte penna....nta penna	not-malayalam 
 Marakkar           Like  Mammangam comment:-)	not-malayalam 
 laletan ennum anganeya pwolichadakkum athan laletan	Positive 
 Raja 100cr adikkumenn urappullavar like adikk	Positive 
 Eee onam lalettanum pillerum agu eduthu	Positive 
 Ettanu njngal vijay fansinde vaka vijayashamsakal	Positive 
 Adhu ennavo namma Tamizh rasigalukku MAMMOOTTY SIR mattum pidichu pogudhu	not-malayalam 
 oru rakshayillaaaaaaaaaaa . mass nte extreme	Positive 
 Heavy Waiting	Positive 
 Ee role cheyan Lalettan mathrame pattu!	Positive 
 Goosebumps  kidilan trailer  #FDFS #GAMECHANGEROFMOLLYWOOD	Positive 
 Kuru pottikkan aarum varanda...ith vere level aan makkale	Negative 
 alla ee ikka ithu enthu bhavichaa 2019 full aghu edukkuvano	Positive 
 Lalettaaaaaaaaaaaaaaaa oru rakshayumilla superb ettaaaaa love you lot	Positive 
 192K views....197k likes	unknown_state 
 feels more like a tamil telugu masalappadam.. pokkiriraja comedy aayirunnu highlight.. ithil athum illennu thonunnu... trailer nirashapeduthi...	Negative 
 Enth parayana ...pwolich adukki Bgm Vera level	Positive 
 Rajuettan illathu oru porayima anu jai vendarunnu paksha sambavom kollam	Mixed_feelings 
 for lucifer  3D	not-malayalam 
 Ikkaye big screenil kaaanaaan katta waiting... Ikka anbe	Positive 
 Mollywood game changer  #magnum opus mamaangam	not-malayalam 
 1m views and 150k likes	not-malayalam 
 Myr guhan nnthuva  ee kattunnath🤣	Negative 
 Indian cinimayil mamankathe vellan anoruttan Vere janikanam	Positive 
 Oru janathayude nayakan megastar ammmukka in&as hollywood level movie	Positive 
 Ikka fans onnu like cheythit po	unknown_state 
 Ikka haters onn ood kandam vazhy....	Negative 
 Ettan fan adichu polikyeda like button	unknown_state 
 Veree leval mommukkaaaaa marana maaaas	Positive 
 Dislike adicha mamookante  fanse odu myrukale	Negative 
 Ithentha big b remakeoo Ennayaalum maassssss item annn mammuka vere level	Positive 
 Malayala cinemayude range maatti rachikkuvaan pokunna mamanga maholsavathinu thiri koluthi waiting for NOV 21 #MAMMOOKKA #MAMANGAM #FDFS	Positive 
 Padam average filim mathrameyullu fansukar pokkiparayunna rasamonnum padathinnillaa	Mixed_feelings 
 Lalettan kiduki ithu verum mass alla marana mass   FDFS ne pwolikane......  Appo engane ettan fans	Positive 
 A fan from Bangladesh mamookka ki Jai...	not-malayalam 
 Hindi me kabhi aayega trailer and movie	not-malayalam 
 Thala Ajith and mammooty sir fans.kanyakumari	not-malayalam 
 Trailer igane aanekil	Positive 
 Yethanu trailer trendigil varaathath vaishaketta nigal kaanunille	Negative 
 Trailer kanan vanna katta Lalettan fans undel like adikku machanmare.....	unknown_state 
 Ithine okke anu trailer ennu parayunnathu	Positive 
 Kidu  Lucifer  A10	Positive 
 Kola masss item lalettan polichu	Positive 
 Mass uff no reksha ingale powliyaane lalettaaaaaa lb u	Positive 
 Naalu Bengalikal chernnu valichu kadalil ittal theeravunnathe ullu ninte Japan.	unknown_state 
 Hahah dislike kuranju....athu mammoottyy fans annanu parayyooooooo	unknown_state 
 1st show  njaan ang edukkuvaaa	Positive 
 Ente laletta powli. Romanjam...... Umma..... Love you laletta. Raju etta ningalu powliyanu	Positive 
 Adukala oru aan kutiye palathum padipikum.....parasyam kand vannavar...	unknown_state 
 Dislike adichu de grade cheyyamennathu mohamalla setanmare..vyamoham	Negative 
 Ikka Ella malayalikaludeyum ahangaramaya vigaramanu . love uuuuuuuuuuuuuuuuuuuuuuuu ikkakkaa	Positive 
 Suraaj ettan last dialogue very funny	Positive 
 Trailer adipoli ayyi but yevedokko pulimurugan feal vannille	Mixed_feelings 
 padam ennum kandu  eppazum kannan thonunna padam	Positive 
 I'm wishing long Young Life to mammokka	not-malayalam 
 Schoolile pillare kandille thaadiyum meeshayum okke undllo 🤔	Mixed_feelings 
 Karnataka superstar kichcha sudeep fans one like	not-malayalam 
 Mammookkasss good intro & good dailogue	not-malayalam 
 Sarkar teaser likes VS odiyan trailer views	not-malayalam 
 Once a king	Positive 
 Kalath chaya kudikkunnathinu munpu trailer nokiyavar arokke?	unknown_state 
 1:10   Kalippu on            unda	not-malayalam 
 I am waiting for kappan Moganla and Surya	not-malayalam 
 Trailer iragunnathinu mumba dislike adikkunnavarkk Naduviral namskkaram	Negative 
 Trailer ishtapettu like ittitundu .  . . .  .june 14 kanam    . .	Positive 
 Njan lalettan fan aaanu Enthayalum mammukkaa polikkatte  വിജയാശംസകൾ	Positive 
 Ikaa!!  Velya promotiononum nilkathey abhinayikunna padankal hitakunna maanthrikan !!	Positive 
 Gangster vannu thakarthu ini monsterinte oozham #L	Positive 
 Mammooka back ennu payunna comments nodu : eka evideyum poyitilla thirichuvaran.	Mixed_feelings 
 Villan aayi Suresh Gopi venam aayirunnu	Mixed_feelings 
 Trailer kandu lalettaa Cinema super hit avum all the best to you lalettaa	Positive 
 This is gonna be an epic Mammookka	not-malayalam 
 Enganeyund padam...? Genuine rply pls paisaku kurachu kshamamulla timaanu.. kaashu povo?	unknown_state 
 watch this if u r malayali	not-malayalam 
 Youtube is hang. ..      madhura. Raja	not-malayalam 
 Ittymaani trailer kalakki polichu thimirthu ee onam nammal ingedukkuvaa	Positive 
 Vazhthukal Malayalam cinema	not-malayalam 
 1989 - Oru Vadakan Veerakadha. 2009 - Kerala Varma Pazhassiraja  2019 - Mamangam  History repeats...  Just one name is enough....MAMMOOTTY.	not-malayalam 
 ithil dislike adichavarkkellam ente naduviral namaskkaram	Negative 
 Rip bahubali	not-malayalam 
 Ufff  kidukkachi nalla rich feel	Positive 
 mammookka uff ijjathy trailer..romanjam mathram !	Positive 
 Oru rakshayum illa trailer pwolichi  padam maximum theatril thanne poi kanaan nokkum Mohanlal fan	Positive 
 Ithu kandappol aarkelum  lalettante jilla tamil filim look manasil vanno?	unknown_state 
 Villain polichu Malayalam movieyil njan ivane polore villane kandittillla	Positive 
 Muriv etta simhathinde shwasam garjanethakal bhayangaram ayirunu. Ijjathi comeback. Kanji chodichavark biriyani koduthu prithvi and ettan.   /\	Positive 
 malayalam film industry ile etavum stylishaayitulla trailer.. LUSIFER	Positive 
 Jayasurya entry ulla bgm   Arjun Reddy pole arkenkilum thonniyoo	Mixed_feelings 
 mammookka swantham cinimakalkk pratheeksha nalkarilla but abrahamin nalki	Positive 
 Rajayude  triple advace	unknown_state 
 Unda  alla Unda Pori...unda boxofficil pattakam pole pottanja mathi	Negative 
 madhuraraja and lucifer randum 100cr club urrapayi	Positive 
 Malyala cinemaye verey level aakum mamankam	Positive 
 Theatarukalil chiripooram theerkaan laalettante ittimaani varunu oru pakka entertainment movie aanenu urapullavar like	unknown_state 
 Aaadai film orma vannavar ivide camon	unknown_state 
 Aatttttt 1.04  mohanlal sir  Wating from NTR fan	not-malayalam 
 Ravananaya avane nerkkunere nilkkan Oru Maha Avatharam thanne vendi varum #mamangam #mammookka	unknown_state 
 Oru mazhathil okke thalledo commentolikale  Padam irangatte vijayikkatte	Mixed_feelings 
 Ikkayude Sound Mathram mathy FDFS urappikan	Positive 
 film putumayulla theme anu. climax adupich kurach clishe aanenkilum padam kollam.	Mixed_feelings 
 Rajuettan fans undengill like adi makkalee	unknown_state 
 Karyangalkoru theerumanam aya sthithik cash kalayunnilla.. Odiyan	unknown_state 
 Raju ettan  lalettan  MURALI GOPY	unknown_state 
 SOUBIN FANS LIKE HERE  SOORAJ FANS COMMENT HERE	not-malayalam 
 #powlichu Laletta#	Positive 
 Mammookka Nte Look Vere Level	Positive 
 It's a blockbuster .... prithvi keeeee jai. ....	Positive 
 Ethine dislike adicha nainte makkal eatgaaa	Negative 
 Adipoli bgm and fight scenes super	Positive 
 Padam kandu... Mammokka guest aanenkilum puthya piller pwolich ... Pina action fighting stunts okke vera level eenu	Positive 
 lalettan sound ......................:) :) koothara style tone..	Negative 
 Mammunniyepole oliporallithu Eathu yudham vannalum munpilundavum laettan ....dialogue delivery pirannu...ee parayunna neeyokke pedukkum padam irangiyal	Negative 
 അടിപൊളി....  ikka fan aaya enik polum romanjam	Positive 
 Paranju thudayil 30 alla avande achachan muthal parayendi varum🥰	unknown_state 
 naale release aakane patto veyya wait cheyyan	Positive 
 Lalettan fan anu. But enk idh fans show kananam. But nadakulla. Ufff mammooka nth looka ah	Positive 
 dileep  first day kaanan pokum family aayitt.. dileepinte cinema aanenn paranjalle..ammayum wifeum cinema kanan varukayullu.. ingane aan pandu muthale..	Positive 
 That rajini dialogue #Seiradha dhan solluvan Soldradhan dhan seivanMamukka	not-malayalam 
 last Super man punch super..... Ikka	not-malayalam 
 Rajuaattan na miss cheyyunnu. angilum raja return pwolichu. Mommookka thakarkkum.	Mixed_feelings 
 Enthaayalum haters nu rosham theerkkan oru dislike button indayath nannayi..keedangal	Negative 
 open for online job for	not-malayalam 
 Pazassiraja  ennu parannu  chilakunnavar  orkuka athu flop nnu	Negative 
 Odiyan pottum .. Nayika maju anu.. Laletta vere aram kittiyille	Negative 
 RAJA RAJA RAJA MADHURA Veera RAJA	unknown_state 
 Trailer kandittt ith oru puthiya anubavam aayirikkum a new kazhcha in Malayalam movie	Positive 
 Ennalum ee tamilanmark ntha ithil karyam	unknown_state 
 Lal fans kurachu kashttapedu unlike adichuuu	Negative 
 Pakshe padam villain movie pole aanuna kelkune emotional thrilling movie aano	Positive 
 idhu kandondu irkumbo romanjam koodi koodi verunnu	Positive 
 entee moone goosebumbs overload raju ettan direction polikum	Positive 
 Heavy trailer. Rajuettaaa pwlichu.. by a ikka fan	Positive 
 Njan satyathil lalettan fana But e Trailer Oru rekshayilla Vera level pwoli	Positive 
 Uff.... ingnethe oru trailer malayalam industryil thanne vannukanilla. Oru rakshayum illa adaar item thanne aann മമ്മൂക്ക	Positive 
 Great trailer  I am Srilankan tamil Eniki malayalam manasilaytu  Kumbalangi nights fame Anne bae   Hit like anyone SriLankans	not-malayalam 
 Pwli trailer	Positive 
 Ilka polichuu  pishu  padam polikuma	Positive 
 kollakolli item enne paraju kettate ullu eppol kando first day locked	Positive 
 Orupadu ishtayi..... Nalla oru cinema pratheekshikunnu.... Ellrm kidu ane...	Positive 
 FOR A NEW GENERATION DICTIONARY VERSATILITY HAS A NEW DEFINITION.	not-malayalam 
 Ikka ullath kond mathram Trailer  Kaanan vannathaa	unknown_state 
 Kunjali marakkar dialogue presentation is so accurate.	not-malayalam 
 Mammoka varunathu mathram kollam bakki short film polundu	Mixed_feelings 
 Daily vann oru pathu thavana engilum repeat adich kaanunnath njn maathramaanoo..	Positive 
 Polichu ..thakarthu.  More 20 time watch..kattaa waiting	Positive 
 Peter heina kond vannu mohanlal cheythathu pole cheyyan nilkkanda mammokka. fight ath muruganu paranjittullatha.	unknown_state 
 Thugs off hindusthaninte visualsum  kunjalimarakarinte audio um ....kollaaam....	Mixed_feelings 
 entta ponno vara level  katta waiting	Positive 
 Ippoyum vnit aarakilum trailer nokr undoo mammuka ishtam love you	unknown_state 
 Katta waitingggggg Laletta n' Raju	Positive 
 ee school gang war okke prolsahippikano ?	unknown_state 
 Theriyule raja sollthu mattum thaa seivathu mattum thaa solluva	not-malayalam 
 Malayala cinema odiyanu munnil adiyaravu cheyyunna divasathin vendiyulla kaathiripp	Positive 
 namada channel suscribe cheyyooo ikkate valya aradhakan aneee	unknown_state 
 16 nilayil pottum.. serial pole undu trailer.. valla kizhangum parilkkaan poda kovala ...	Negative 
 X mass winner thrissur pooram anennurapullavar like adikku....	unknown_state 
 Ethh avvo enn avvo padam eraguma kanna	unknown_state 
 Rajayum pillerum stronga fourble strong waiting madhuraraja	Positive 
 Mammokkaye snehikunnavar Ivide like addi	unknown_state 
 24 hours kond 4 million cross cheyyum enn urappullavar like adikk	unknown_state 
 LALETTAN  UYIR  BAKKI ELLAM VERUM  MAYIR    LALETTAN	Negative 
 Ee movie pottiyal njan pine Malayalam movie kanoolaa...	unknown_state 
 Etttaaaaaaaaaaa🤗🤗🤗🤗🤗🤗... U R the real ahangaram 4 ouR mollywooood	Positive 
 simham Thane romanjm nte ambho ndh manushyana ith	Positive 
 I love you Etta Etta fans like addi umma umma	Positive 
 raja v/s lusifer -ഇക്ക  v/s ഏട്ടൻ ith pwolikkum	unknown_state 
 Ethra kandalum oru madukunilla ee trailer	Positive 
 Anna Pwoli   Ufff Maranom Mass Maranom	Positive 
 lucifer trailer kanditt ivida vannavar aarokke	unknown_state 
 Tamilnadu Megastar fans like ah podungah	not-malayalam 
 Tamil jayamravi fans support.. mammmootty ilike	not-malayalam 
 Ellarum orugi irunno....... Raja returns.... Teaser vannappol youtube cheria parukkukalode rekshapettu . ... Ennal innu chavum..... Waitingg......	Positive 
 Lucifer num katta support  Eni Madura raja kkum katta support  Thalapathy lovers Kerala	Positive 
 Maduraja teser irangitt 11 hours aayi.1.2m viewers  Lusifer teser irangitt 8 hours 1.9m viewers aayi	unknown_state 
 Trailer waiting katta waiting like adi......... Mammookka fans hit like	unknown_state 
 Malayalam cinemmyude talavara mattan povunnaaa item	Positive 
 Trailer katta waiting  Ikka fans like here	not-malayalam 
 56K like and 5.1K dislike but view 16K.Youtube sucks	not-malayalam 
 Happy b day dear mamookkaa	not-malayalam 
 1.49 bgm started... Bgm nu vendi wait chythu irikkunavar like adikk	unknown_state 
 Kandappol aaa kalagattathil ethiya pole oru feel	Positive 
 Etta padam kandu oru rakshayillatta another 100cr loading	Positive 
 Pulimurugan endhooo evideyo feel cheyunna poley	Mixed_feelings 
 oru rkshem illa makkale manikyam aayitulla angathin orungikko	Positive 
 Ejjati item ##Derick ikka katta waitingz ##Bgm 100%##	Positive 
 Aah last superman punch undallo... gives a goosebumpz.. ith  powlikku.	Positive 
 Ingere guhanennokke vilikkunnavarodu onne parayaanullo ingerude ee agil ningal onnukil bedil kaalaneyum kaathu allenkil photo aayi chuvaril	Negative 
 16k dislike adicha ma.. Mahaanmaarude shirasu pilarnnu andharikane.. Bagavaane	Negative 
 Mammookka  enna  oru  etha	Positive 
 Njan lalettanu katta fan aan..Pakshe idhile mamukkane Kanan vendi ee trailer etre pravisyam kandunu enik ariyila..Kidu...	Positive 
 Pisharody vidunna lakshanam unnumillaallo... anyway good luck	Mixed_feelings 
 Pearu nooki aaneallom ippol commentum idunna ...Ella idathu matham aakiyo?	unknown_state 
 Prthwiraj  and ikka fans like here	unknown_state 
 Maranamass trailer  Ettan powlichu Supper kidukki  Love you laletta	Positive 
 Mere naam ka kachra karo sab mil k	not-malayalam 
 Edhe adha padam edhe oru hendhi movie alla	unknown_state 
 Sunny Chechi en Kanan matharam trailer kandavar like aadikeee.	unknown_state 
 Enna parayan eneet ninnu thoyth povum	Positive 
 mamooka mas alla marana mas aan	Positive 
 Ippo ivide  vannu repeat adichu kanunnavarkku like cheyanulla sthalam	unknown_state 
 views 462k hang aayo ennoru doubt	unknown_state 
 Kanditt...climax pulimurugan effect pole anenn thonunn...kuttam parnaje alla friends...daddy girija und..pinne aa shots ellam pulimurugan trailerilum und..	Mixed_feelings 
 8 mani onnu vagam ayal matiyarunnu. 🤩 #megastar	Positive 
 100 k likes in 2 hr	not-malayalam 
 Laletten fan anu pakshae trailer oru rakshayilla ikka look poli	Positive 
 Direction kidu aanennu thonnanu      Mammootyude prithvidem star value kaaranam sradhikkappedukayum cheyyum	Positive 
 Happy b day ikkaaaaurangathe ethinayi waiting arnu	Positive 
 THE ONE AND ONLY  EVER KING IN HISTORY #MEGASTAR #MAMMOOTTY	not-malayalam 
 All the best mammukka from Karnataka fans	not-malayalam 
 Promising trailer Chummma aangu powlich adukki kaiyil koduthu Ikkkkaaaaa ente ponno ejjathi romanjam🤩	Positive 
 Prthvinte oru level vech nokkyaa mikkavarum aaa daivathine thattiyath  laletan thanne aaakum	unknown_state 
 Ikka ethu lookil vannalum polichadukkum	Positive 
 Njn oru katta lalettan fan anu pakshe ithoru oru onanora item thaneyaa 🥰🥰katta waiting	Positive 
 2019 enik venam .ningal athenikku tharanam	unknown_state 
 Ittymani kazhinjal pinne adutha padam Marakkar !! Like adiche	unknown_state 
 8 mani aaavaaan vendiiiii katta waiting	Positive 
 Trailer kanunnathinumunpe aadyam dislike adichu. Trailer kand kazhinj like adichu. Kidu.. fdfs	Positive 
 Mohanlal mamooty fan ullavar adik like	unknown_state 
 Cheguthan vannu ! Ini 🤩🤘 Rajayude oozham !  #Lalettan  #Mammooka    B I G • M's	Positive 
 Eth kandapoll SLR gun manasilayavar PUBG kalyikkunavar ayirikkum	unknown_state 
 Ith verum trailer ini padam muzhuvan undaa vilayaattam	unknown_state 
 Uyir aanu ikka.Lokathile yettavum sundharanaaya muthachan	Positive 
 Paket lengkap.. di tunggu sub back nya ya bro.. salam permanen	not-malayalam 
 ithu polikkum  rajuvetta tnx alot	Positive 
 Padam vere level akum enn urappullavar ivde common	Positive 
 pakka realistic filim aanenn thonunnavar like adikkooooo	unknown_state 
 Ikka vera level... ithu 500 cr kerum100%sure	Positive 
 nte ponnoooo .... <3 oru rakshayum illaa ..... <3	Positive 
 Lalettan Rajuettan Telugu Fans Like Adi	unknown_state 
 Katta mamooka fans hit like	unknown_state 
 Aarelum sradhicho lalettante cheruppam kaanikkunna sceneil 1.39 aaa kutty tholum cherichulla aaa nilppu.. rajuvettan's perfection...	unknown_state 
 Aa sound keetitt romancham vannavar ethra perundd ivide..	Positive 
 1st day Pokum enn orapullevar mathram LIKE	unknown_state 
