text	category
 Kaththi bgm maaathiri erukku. In alakil en ithayam 🤔🤔🤔🤔	Negative 
 We need one Rajinikanth in Afghanistan lol	unknown_state 
 Saavumna sanda pottu saavanum sir bayathula kaila kalula vilunthu saava koodathu	Positive 
 Thala always massss ayyyoooo yana acting	Positive 
 At 0:34 and 0:55   vere level shankar sir	Positive 
 Neraya neraya neraya neraya.. Thala dialogue	Positive 
 Woooooow thalaivaaaaa Ur great and ur looking sooooooooooo Handsome	Positive 
 Iruku sambavam iruku #bgm verithanam #U1 1:04	Positive 
 Mass trailer...pettaparakkk.... Viswasam trailer from tomorrow 1.30 pm	Mixed_feelings 
 ethanayoo peru intha padam unaku hit tharum nu solluvanga..ana nan ipo soldren..intha padam thuku kolanthainga matum than varum	Mixed_feelings 
 Pinga vida Nkp trilar mass tala i love  you	Positive 
 777k like super thank u fans	Positive 
 Inaki poora paatavanga yaaru pa thalaivaroda style matum thirupi thirupi	unknown_state 
 Yogi babu ilaya intha movie la	Positive 
 Vaa thalaivaa pongal unnodathu thapetta parak	Negative 
 You India you lose, t series strikes again	unknown_state 
 1:56 like sarkar vijay last dialouge??? fight secene	Positive 
 Ajith Kumar & Yuvan Shankar Raja Combo Sirappana Tharamana Vetri	Positive 
 Dhanush ishttam ....from kerala fans	Positive 
 again Sivaji alavukku mass  coming	Positive 
 Die hard fan..... of sangatamizhan by sangatamilachi	Positive 
 0:45 ai kutty moonji unakkennapa padathula nadikira naanga apdiya	Negative 
 Naan ellam lungi katyikit ooditta thalayadich veezhuva aanaaal !!! Evan sadharana manithan illey 🤩🤩	Negative 
 Athey vintage nakkal la varanum	Positive 
 Thala yoda dialogue delivery ovvonrum sema mass ah iruku goosebumps overloaded	Positive 
 Super thalaiva.indha dhadava Pongal Marana mass .visvasam kusuvasama ayidum	Positive 
 Rajini is back .   Wowwww	Positive 
 Entha pada mass erukkum nu manasula nenakkera all Dhanush fans like pannuga frds	Positive 
 lite a batman bike sound ketta maari irukke....🤔🤔🤔	Positive 
 Namaku thevaiyanatha nama tha adichi vanganum...	Positive 
 I am waiting.  Shankar sir	Positive 
 80's, 90's la patha super star	Positive 
 vera level Thalaivaa... sirapana tharamana sambavam... waiting	Positive 
 Sethu bro Marana waiting 4 Sangathamilan  Semma maassah irukku second trailer	unknown_state 
 Thalaivaaa. Un dharisanam kaana kankodi vendum. Dheivamey.	Positive 
 Thala Vaanga Thala Neenga!!!! Namma Thala Getup Pudichavanga Like podunga	Positive 
 Dog - bow bow  Cat - meow meow  Idiots - like like	Positive 
 Thrillarukalkk panjamillaatha Tamil  cinemayil mattoru adaar itathin vendi katta waiting......... A katta Tamil film fan from Kerala.....	unknown_state 
 Super semma vera level thala maaasss	Positive 
 Make it 10M views and 800k likes today	Positive 
 I'm from TS I saw kaidhi movie.	unknown_state 
 Even Being A Citizen Of Andhra Pradesh,I Am Proud To Be A Die Hard Fan Of Rajini! Marana Mass.	Positive 
 Thala fans like podunga pa	Positive 
 tamilrockers irukkum podhu namakku yenna bayam.....haha..	Mixed_feelings 
 Wwoww.... 1.38 scene kaangga ve poiye padam pakanum......... pakka massss	Positive 
 I am vj fan super thala nalla irukku	Positive 
 Neraya neraya neraya... ... V era level...thala	Positive 
 U1 bgm vere level solluravnge like podunge	Positive 
 Thala Thala Thala Thala Naraiya Naraiya Naraiya Naraiya  Pidikkum	Positive 
 Masssssssssssss trailer waiting for Petta in Big Screen Soon  Semmmma kollai kandu ley irukken semmmmma dialogue......	Positive 
 Amitav  baccan  movie remake	Positive 
 kola Gand la erukan nanum THALAIVAR movikaga  ....neenga	Positive 
 Romba interest a irukka, wait panna mudiyama irukka Poi pink a paaru	Positive 
 Thalaiva semmmmmmmmmmmmmmmmmmmmmmmmmmaaaaaaaaaa vera leval super pakka nice	Mixed_feelings 
 VIJAY FANS NEXT 2020 DEEPAWALI WORLD RECORD NERAYA PADAIPOM BY THALA MASS SOORIYA	Positive 
 daai siva enga da iruka inga trailer release pannitanga da atleast nee teaser aachu release pannu da	Positive 
 Shankar Rajini Akshay Kumar AR Raghuman world record	Positive 
 Ayyoooo sema da Sankar Sir Ranjini Waiting For movie	Positive 
 Hit like for akshay kumar and rajni sir awsome trailer	Positive 
 Full mass on August 8 vange therikevidalam	Positive 
 Asuran padam style la sollanumna.... Yennaya trailer eh ippudu irukku	Negative 
 Enna eedhu bollywood pink movie marri aah eeruku	Positive 
 🤩Naan Tamil Cinema Fan... Semma Trailer  #Thala	Positive 
 Avunga Avangaloda Firstlook Celebrate Panatum Namma Namaloda Trailera Celebrate Pannalam	Positive 
 Pakathane poringa Viswasam ah Petta ah nu?🤗🤗	Mixed_feelings 
 masss masss masssasss vijs anna masss vera level pantch vera level	Positive 
 Super Semma keka I am from Telugu I like Vijay sethupathi Anna so much love u anna	Positive 
 Enna mairu da panraem fans likes yethungada	Positive 
 Entha naaaida VSP ananuku dis like pannathu kaila kedachinga mavana kollama vidamataaa (i will prey god for blockbuster sangatamizhan	Negative 
 Mairu Mathiri irukunu solravan hit like Wasted Pink	Positive 
 Thalaivaaaaaaa  celebration started  Love u Thalaivaaa	Positive 
 HERO TRAILER = LIKE THAMBI TRAILER= COMMENT	Positive 
 End dialogue serupadi to Dislike guys 🤣	Positive 
 Mamamgam like Kunjali marakkar :arabhikadalinte simham comment	Negative 
 Mass thalaivaaaaaa  vaaaaaarrrrrrrrrrrraaa level 2.0	Positive 
 Appadilam nadakathu .nadaka kudathuThala vera level	Mixed_feelings 
 Thalaiva... Mmmmuuaah... Semma semma love u	Positive 
 Ranjith mela kola gandla iruken machi...!!!	Negative 
 First day poaravangalam like poatu poanga	Mixed_feelings 
 Marana mass da...trailer...thalaivar and thalapathy rasigan	Mixed_feelings 
 Look like patha vachutiye parataa,..  Petta parrak..	Positive 
 This movie seems like cartoon movie	Mixed_feelings 
 Bigil record ah parthu inga vandhavaga like ah podu	Positive 
 Shankar and AR Rahman combo ultimatum	Positive 
 i am sure its gonaaaaaaaaaaaaaaa to be           hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiittttttttttttttttt!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	Positive 
 over 15 million views in 3 days and over 638k likes	Positive 
 Ultimate star ajith kumar	Positive 
 Ipdi niraya ,niraya,niraya thala hit kuduparu ,that is thala.	Positive 
 Va thalai va vaaa... no.1 trending	Positive 
 film is very bad ......i dont like it	Negative 
 Akshay Kumar role ah sivakumar rukku kuduthurukalam	Mixed_feelings 
 Entha mathiri #Neyraiya  Neyraiya Neyraiya Neyraiya....	Mixed_feelings 
 I think Akshara ku pair aa Dhuruv Vikram nadachirukkalam	Negative 
 Oruthar mela neenga VISWASAM katrathukaga,yen mathavangala asinga paduthreenga	Positive 
 Avan ah payan padithikatha buthi salithanam	unknown_state 
 Last dialog unga fans ku solunga thala	Positive 
 Dislike Panra DoG ellam Yaru ?? Any Guess?!	Negative 
 Semma ...but...Yellam Avan seyal... Pola irukku....	Mixed_feelings 
 Movie otadu ajith nadikka teriyala vayadu aedu	Negative 
 Repeat mode for bgm.... Yuvan Vera level	Positive 
 Idhu podhum thala idhu podhum thala aiyooooo sema thala nee	Positive 
 Spiderman pado pathamari irukaarvangala lyk podingaa..	Positive 
 Gethu kattanu atha thala mattu tha kattanu	Positive 
 My favorite actre vikram sir	Positive 
 Rekka 2.0  Oru top class padam kudutha 2 mokka padam kuduve nadichi kudutherarru, namma makkal selvan'nukku ithe velaiya poiruchu..	Mixed_feelings 
 Yen Thalaivanin kaladi mannuku kuda yevannum samam illa.....	Positive 
 Sema looks...Look like young...Am waiting to watch...Movie nalla iruko illaiyo but style semaiya iruku...	Positive 
 sri lankan website , ..plz subscribe	unknown_state 
 Full movie urdu ma? Kha sa milay ge	not-Tamil 
 Remake of pink  movie ..	Positive 
 How many of you saw ma ka pa... 2:18 to 2:23 :-p	Positive 
 Padam Vera level la iruka pothu I'm waiting	Positive 
 Enimea action King Arjun Herova parkkamudiyathu	Positive 
 Thalaiva née eppa va ne style tha	Positive 
 Manju warrier fans like hit here	Positive 
 Last dialogue it's true for real life.  #Talamass	Positive 
 Ek aur tatti movie rajnikaant ki🤣🤣🤣	not-Tamil 
 Ithu reel lu sarkar real lu	Mixed_feelings 
 Thala nerkonda paarvai tariler vara level sollaravaga like poduga	Positive 
 Thalaivarthaaah gethuuuu,thalaivar munnadii vaaalum aadaakudathu, thalaiyumm adakudathuuu	Mixed_feelings 
 Dr br ambedkar sithathanthai uddaikka Enna oruvanalum thadukka mudiyathu🤗🤗	Positive 
 థల... చెత్త సినిమా చేసినావు,నీకు సెట్ కాదు.	not-Tamil 
 Vera level getup last minute super bro	Positive 
 Enna bro... Trailer la yae suspense ah odachutaanga... Konjo suspense vitrukalam.... But.. the rest... Tharam	Negative 
 Sahoo - 12M NKP - 9M only So ,sad	Negative 
 overa iruku and editing illa konjam speed illama iruku	Mixed_feelings 
 Padippa mattum eduthukkave mudiyaathu... Engineers like here Don't be upset, namakkaana kaalam varum...	Positive 
 10 times Mela pathavanga mattum like podunga	Mixed_feelings 
 Aiyo thalaya romba late ah parkaran.... Sorry thala	Positive 
 Jollllllllyyyyyyyyyyyyy.....indha year ean Thalaiva 4movie kuduthu irukaru .....happy ah irukaeeee	Positive 
 Padam Parthavanga vera level nenaichavanga lam oru like ah podunga	Positive 
 Ean kuttima nanga varom nee thyriyama release pannu	Positive 
 Rajini fans hit like.... Awesome tralier	Positive 
 1m like reach aaga wait panra thala fans mass ah therika vidunga..	Positive 
 Anrume nee mattume en Thalaivaaa	Negative 
 Thanks to anils for 20k dislikes	Negative 
 Enga annan Rangaraj with Ajith sir Mass thaan... 🤓🤓🤓	Positive 
 Naanu nijima rombo santhoshama eruke palaye pudhupettai & sullan dhanusa paathe.super movie I give 5star(padathe paathangho unghalade viruphathe sollula)yenuku	Positive 
 PARVAIYIL  NERUPU PECHIL  SHARPU  ILLA?	Negative 
 Telugu audience..... Fans from Andhra.... Rajani sir keka....	unknown_state 
 Fight seen marana masssss thala killi killii killikiii	Positive 
 Eppavume Thalayaiyum Thanmanathaiyum yarukagavum vittu kudukakudathu Thala fans.	Positive 
 Arjun true fans like here	Positive 
 Aiyaiyo ippo mistakes vera kandupidikirenu kelambu vaaingale	Mixed_feelings 
 Ena da trailer keta full movie story potu vachrukeenga.... Padu paveengala	Negative 
 Intha Mathiri ponungaluku yellam ipdithan nadakkum... Apdilam nadaka kudathu	Positive 
 Enna da hollywood level ku poitinga	Mixed_feelings 
 #yuvan #Ajithkumar  H Vinodh thanks boneykapoor sridevi mam	Positive 
 JEYAM RAVI ya hero va potrundha nalla irukum nu nenaikiravanga....like pannunga...	Mixed_feelings 
 Big fan of akshay Kumar hit like	Positive 
 Ab to giya Manmohan Singh biopic	not-Tamil 
 Super........mass But yellam avan seyal padam patha mathiri iruku	Mixed_feelings 
 Akshay Kumar - annen neenga bird ah ne	Mixed_feelings 
 Likes cmnts views rompa slow ah iruku     Oruvela ithukum Vijay  Fans kaasu kuduthurupangala	Mixed_feelings 
 విజయ్ సేతుపతి  fan from andra	unknown_state 
 oruthar mela nenga viswasath katarathuga enoruthar Yan asingapaduthiringa.	Positive 
 Mega Akash intha padamaavathu release pannunga daa	unknown_state 
 Dislike potha naye lam simon tumbinga.. nalla kathurunga da	unknown_state 
 Nammakitta kaadu irundha eduthukiduvanuva Ruva irundha pudingiduvanunuva Padippa mattum nammakittarndhu eduthukidave mudiyadhu	Positive 
 Vikram sir great Hollywood actor taan neenga.. Enaya inda manushan ipd irkaru	Mixed_feelings 
 Innaiku thaan Engaluku Diwali Happy Diwali Force	Positive 
 Thala ne mass luv u danush	Mixed_feelings 
 Enna da bomma padam Madhiri iruku	Positive 
 Namba pasanga mass kattitanga crash agi trailer nikuthu	Positive 
 Petta vs viswasam Petta - Like Viswasam - Comment	Negative 
 0:55 intha sec kagave teaser aa thirumbi paathavanga mattu intha comment ku like poodu	Positive 
 Vaaaanga thala unga entry ku tah waiting	Positive 
 சிறப்பான தரமான sambavatha inimey than namma paarka porom	Negative 
 Trailer mudinjuduchenu feel pannuravanka like a thattunka....	Positive 
 Mass movie Pola.. waiting sekkirama movie ah vidunka Da..	Positive 
 BGM therikuthu   sema mass	Positive 
 Thalaivaaaaaa chance illa my god enna style, mass, gethu, nakkal ohh body fulla adurudu...Love u Thalaivaaaaaaa	Mixed_feelings 
 1m likes varanum please alla active	Positive 
 Oruthar mela Biswas am kadda ennoruthara een asinkabaduthiteenga	Mixed_feelings 
 enna mathiri thala veriyarkal oru like podunga	Positive 
 BOOKED TICKETS... THURSDAY EVENING SHOW	Positive 
 Intha padam kandippa crime story aatha irukkum	Positive 
 Asuran trailer no 1 go nice	Positive 
 AJITH ANNA FANS HIT LIKES	Positive 
 Ada ponga da,, sutta dosai yayey thirumba thirumba suttukittu..	Negative 
 Petta 607k likes viswasam 608k likes	unknown_state 
 Bilaaaaaa laa malaysia nk buat pilem kuaiti mcm niiii	unknown_state 
 Kaha gaye wah log jo kah rah the vfx poor...kaha hai sab...	not-Tamil 
 Aadukalam, pudhuppetai, kaadhal kondein, polladhavan, vada channai,  then- ASURAN	Positive 
 H Vinod movie vs thala Kandi pa padam mass than	Negative 
 Views 44k. Like 75k va purilaya	Negative 
 Enta..  Ponno...  Ipol padam kandu irangiyathe ullu...  Super film. Adipoli	not-Tamil 
 Uppa thanya palaya thalavir partha thrpthi vanthu irukku  semaya irukku trailer petta pongal	Positive 
 Anil kunjigaliku 1m dislikes potu vitranum thala fans	Negative 
 Indha vayasuleyu enna style da.. only super star	Positive 
 Enga annan sethuvala padam hit akum	Positive 
 Bayya trailer adirindhi kachithanga bahubali ni dahtutundhi	Mixed_feelings 
 Tatti story hai... Vfx bhi tatti hai	Negative 
 Sivakarthikeyanuku sunni irukka illaya, irutha like pannugaillana comments pls	Negative 
 Avanga avanga manasatchiku therium trailer epdi irukunu!!!!!!	Mixed_feelings 
 Thala attitude ah like pannavanga mattum like podunga	Positive 
 Yarukulam climax dialogue intha diwali ki crct ah suit aakuthu nu thonuchu...	unknown_state 
 Nerkonda PAARVAI Trailer Vera level SEMMA MASS THALA	Positive 
 Mass romba maranam iruku. Vera level mass .	Positive 
 pppaaaahhhh Semmaaa.... Ippa Enna panna pora...  sweet sapda porom...	Positive 
 Rajinihaters Ku ORU MIDDLE FINGER SALUTE..    Thalaivar da.....	Mixed_feelings 
 Epdithan super star matum intha vayasula ipdi irukaro semma	Positive 
 teaser to bekaar tha per trailor dekh ke aankhen bahar aa gyi....Mega blockbuster hogi movie	Negative 
 Seriously this trailer 100times better than Viswaasam.. ithu kooda intha aamai kunjungalukke puriyamaatingathu...🤦‍🤦‍ Pongalukku PettaParaakkkkkkk...	Mixed_feelings 
 Very  very very bad movies	Positive 
 Kola mass thaliva.... Dhanush veriyanaga kathu kondirukkeran...	Positive 
 Oruthar mela neega viswasam kaaturathuku kaga ...innorutharai yaan asingam paduthuringa... Padam vetri pera #suriya Anna rasigar kal sarbaha valthukal...	Positive 
 Like . Kaithi dipawali  Cmnt. Bigil deepawali	Negative 
 Trailer paka mass vara level Marana mass Dhanush intro Vera level	Positive 
 Super star na super star tha	Positive 
 Thala marie la vijay anna ku nedikka varadu thala is always mass and kollywood of king	Mixed_feelings 
 9.5 unlike ungalukku vera epdida padam vemum chaa itha poyu unlike pandringale	Positive 
 Super ajith sir Vera enna Solla	Positive 
 Bhai hindi me bhi dubbed karo	not-Tamil 
 Pichi peacs superb #Rajani and #Sankar like  HERE	Positive 
 Endha padam vandhalu Kathi thaa	Positive 
 NON STOP WATCHING THE TRAILER  ANYONE THERE?	Positive 
 AR rahuman on board chiyaan vikram 58	Positive 
 Konjam purithu konjam puriyala.. But gud	Positive 
 Ippa trailer parkuravanga oru comment pannunga ‍‍‍‍‍	Positive 
 Views ah vida likes athikamairukku	Positive 
 Super ji super Lyca production love you	Positive 
 Vera vera vera level thala maasssaaa daaaa	Positive 
 Telugu trailer oda link yerundu irindha konjom kudunga ji.	Positive 
 Super... All d best rajini sir	Positive 
 Thalaaaaaaaaa love you thalaaaaa Dharisanam kedachachiiii	Mixed_feelings 
 Rajinikanth  and. Akshay kumar fans.    Like vesukondi  ekada	not-Tamil 
 Vetrimaran epdi sir rathamum sathaiuma valviyalodu padam pantrenga.damn sure another blockbuster danush & vetrimaran...	Positive 
 Still Trending at Malaysia No 18	Positive 
 Neenga enna mairu movie kooda direction pannikonga but youngrs ah keduthutathinga oorula ellarum aruva vachitu suthitu irukanga	Negative 
 Mindblowing superhit. . Hindi me aane ka wait rhega sir	Positive 
 Saavadi Semma viswasam pettayoda Kaal toosikku Samam manana mass	Negative 
 32k anil fans.. i mean wig anil fans	Negative 
 Ambita bachan vayasuku intha padam crtu.but u guess it what I'm asking	unknown_state 
 Thale ni va thala nanga erukom	Positive 
 Paka mass padam 1000 days ultra blockbuster sama work out 🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤜🤛	Positive 
 Ille milaa giyandu.. tle mrlo gikonddi poalsa maloo chubligondo..	not-Tamil 
 Trending like ah boss asuran  .  kappan	Positive 
 Evanachum trailer epadi irukunu solltrana paru🤣	Positive 
 Thala thaladhaan, Thala fans like me,  how many Thala fans are there? Thaladaa	Positive 
 Rajinikanth  sir  semma looking  ah	Positive 
 Screen la vantha la Vera level	Positive 
 92k views 131k likes something wrong	Mixed_feelings 
 10 mil kudam innum View varala....	Negative 
 Enaku innamum doubt ah iruka. Ivlo naal kalichi late ah Trending la varathu. Evan senja Sathi..??	Mixed_feelings 
 I hope better then pink movie	Positive 
 1.18 la title than iruku..sela payaluga summa suthuranunga.. trailer	Positive 
